start_id|end_id|TYPE
UMLS/C0029180|FMA/84961|ALSO_CODED_AS
UMLS/C0029180|LNC/LP200557-9|ALSO_CODED_AS
UMLS/C0029180|LNC/LP33450-5|ALSO_CODED_AS
UMLS/C0029180|MSH/D009915|ALSO_CODED_AS
UMLS/C0029180|MTH/NOCODE|ALSO_CODED_AS
UMLS/C0029180|NCI/C12347|ALSO_CODED_AS
UMLS/C0030471|FMA/59679|ALSO_CODED_AS
UMLS/C0030471|FMA/76587|ALSO_CODED_AS
UMLS/C0030471|LNC/LP200013-3|ALSO_CODED_AS
UMLS/C0030471|LNC/LP30275-9|ALSO_CODED_AS
UMLS/C0030471|LNC/LP30277-5|ALSO_CODED_AS
UMLS/C0030471|LNC/MTHU010287|ALSO_CODED_AS
UMLS/C0030471|LNC/MTHU019567|ALSO_CODED_AS
UMLS/C0030471|MSH/D010256|ALSO_CODED_AS
UMLS/C0030471|MTH/NOCODE|ALSO_CODED_AS
UMLS/C0030471|NCI/C12763|ALSO_CODED_AS
UMLS/C0031381|LNC/LA15874-3|ALSO_CODED_AS
UMLS/C0031381|LNC/LA28422-6|ALSO_CODED_AS
UMLS/C0031381|LNC/LP14566-1|ALSO_CODED_AS
UMLS/C0031381|LNC/MTHU001586|ALSO_CODED_AS
UMLS/C0031381|MSH/D010622|ALSO_CODED_AS
UMLS/C0031381|MTH/U002157|ALSO_CODED_AS
UMLS/C0031381|NCI/C738|ALSO_CODED_AS
UMLS/C0031381|VANDF/4027426|ALSO_CODED_AS
UMLS/C0034131|MSH/D014373|ALSO_CODED_AS
UMLS/C0034131|MTH/NOCODE|ALSO_CODED_AS
UMLS/C0034131|NCI/C29329|ALSO_CODED_AS
UMLS/C0034131|RXNORM/8948|ALSO_CODED_AS
UMLS/C0034131|VANDF/4017758|ALSO_CODED_AS
UMLS/C0034837|FMA/84650|ALSO_CODED_AS
UMLS/C0034837|MSH/D011984|ALSO_CODED_AS
UMLS/C0034837|MTH/NOCODE|ALSO_CODED_AS
UMLS/C0035436|ICD9CM/390-392.99|ALSO_CODED_AS
UMLS/C0035436|LNC/LA16999-7|ALSO_CODED_AS
UMLS/C0035436|MSH/D012213|ALSO_CODED_AS
UMLS/C0035436|MTH/NOCODE|ALSO_CODED_AS
UMLS/C0035436|NCI/C34984|ALSO_CODED_AS
UMLS/C0036202|ICD9CM/135|ALSO_CODED_AS
UMLS/C0036202|LNC/LP209028-2|ALSO_CODED_AS
UMLS/C0036202|MEDLINEPLUS/389|ALSO_CODED_AS
UMLS/C0036202|MSH/D012507|ALSO_CODED_AS
UMLS/C0036202|MTH/NOCODE|ALSO_CODED_AS
UMLS/C0036202|NCI/C34995|ALSO_CODED_AS
UMLS/C0036202|OMIM/MTHU070178|ALSO_CODED_AS
UMLS/C0041362|MSH/D014407|ALSO_CODED_AS
UMLS/C0069426|MSH/D043025|ALSO_CODED_AS
UMLS/C0069426|MTH/NOCODE|ALSO_CODED_AS
UMLS/C0081583|LNC/LP17724-3|ALSO_CODED_AS
UMLS/C0081583|LNC/MTHU004804|ALSO_CODED_AS
UMLS/C0081583|MSH/D019268|ALSO_CODED_AS
UMLS/C0081583|MTH/NOCODE|ALSO_CODED_AS
UMLS/C0134596|LNC/LP157810-5|ALSO_CODED_AS
UMLS/C0134596|LNC/LP17725-0|ALSO_CODED_AS
UMLS/C0134596|LNC/MTHU004806|ALSO_CODED_AS
UMLS/C0134596|MSH/D019268|ALSO_CODED_AS
UMLS/C0158477|ICD9CM/736.22|ALSO_CODED_AS
UMLS/C0158477|OMIM/MTHU052632|ALSO_CODED_AS
UMLS/C0175544|FMA/72622|ALSO_CODED_AS
UMLS/C0175544|MTH/NOCODE|ALSO_CODED_AS
UMLS/C0177650|ICD9CM/84.21|ALSO_CODED_AS
UMLS/C0177654|ICD9CM/84.25|ALSO_CODED_AS
UMLS/C0177657|ICD9CM/84.28|ALSO_CODED_AS
UMLS/C0177658|ICD9CM/84.29|ALSO_CODED_AS
UMLS/C0184909|NCI/C51690|ALSO_CODED_AS
UMLS/C0185042|MTH/NOCODE|ALSO_CODED_AS
UMLS/C0201385|MTH/NOCODE|ALSO_CODED_AS
UMLS/C0205039|MTH/NOCODE|ALSO_CODED_AS
UMLS/C0205039|NCI/C25222|ALSO_CODED_AS
UMLS/C0205150|NCI/C25724|ALSO_CODED_AS
UMLS/C0205400|LNC/LA14110-3|ALSO_CODED_AS
UMLS/C0205400|LNC/LP99755-8|ALSO_CODED_AS
UMLS/C0205400|LNC/MTHU035780|ALSO_CODED_AS
UMLS/C0205400|MTH/NOCODE|ALSO_CODED_AS
UMLS/C0205400|NCI/C174381|ALSO_CODED_AS
UMLS/C0206429|FMA/5885|ALSO_CODED_AS
UMLS/C0206429|MSH/D017950|ALSO_CODED_AS
UMLS/C0206429|NCI/C13060|ALSO_CODED_AS
UMLS/C0230638|NCI/C33531|ALSO_CODED_AS
UMLS/C0240434|OMIM/MTHU017132|ALSO_CODED_AS
UMLS/C0240547|HPO/HP:0000366|ALSO_CODED_AS
UMLS/C0240547|NCI/C35296|ALSO_CODED_AS
UMLS/C0282682|MSH/D019138|ALSO_CODED_AS
UMLS/C0282682|MTH/NOCODE|ALSO_CODED_AS
UMLS/C0282682|NCI/C17898|ALSO_CODED_AS
UMLS/C0334121|MSH/D006104|ALSO_CODED_AS
UMLS/C0334121|MTH/NOCODE|ALSO_CODED_AS
UMLS/C0334121|NCI/C6481|ALSO_CODED_AS
UMLS/C0344329|LNC/LP411654-9|ALSO_CODED_AS
UMLS/C0344329|LNC/MTHU063498|ALSO_CODED_AS
UMLS/C0344329|MTH/NOCODE|ALSO_CODED_AS
UMLS/C0344329|NCI/C50497|ALSO_CODED_AS
UMLS/C0365299|LNC/3154-2|ALSO_CODED_AS
UMLS/C0368602|LNC/LP36948-5|ALSO_CODED_AS
UMLS/C0368602|LNC/MTHU002329|ALSO_CODED_AS
UMLS/C0426874|HPO/HP:0004060|ALSO_CODED_AS
UMLS/C0426874|OMIM/MTHU019842|ALSO_CODED_AS
UMLS/C0427108|MTH/NOCODE|ALSO_CODED_AS
UMLS/C0442753|LNC/LA24611-8|ALSO_CODED_AS
UMLS/C0485824|LNC/9804-6|ALSO_CODED_AS
UMLS/C0575167|HPO/HP:0000464|ALSO_CODED_AS
UMLS/C0751077|MSH/D004172|ALSO_CODED_AS
UMLS/C0806508|LNC/LP72806-0|ALSO_CODED_AS
UMLS/C0806508|LNC/MTHU008657|ALSO_CODED_AS
UMLS/C0929176|FMA/57836|ALSO_CODED_AS
UMLS/C0929176|NCI/C73467|ALSO_CODED_AS
UMLS/C1144026|MSH/C466422|ALSO_CODED_AS
UMLS/C1144026|MTH/NOCODE|ALSO_CODED_AS
UMLS/C1144026|NCI/C84500|ALSO_CODED_AS
UMLS/C1305231|FMA/51235|ALSO_CODED_AS
UMLS/C1305231|MTH/NOCODE|ALSO_CODED_AS
UMLS/C1305231|NCI/C33556|ALSO_CODED_AS
UMLS/C1335267|HGNC/HGNC:9495|ALSO_CODED_AS
UMLS/C1335267|MTH/NOCODE|ALSO_CODED_AS
UMLS/C1335267|NCI/C26589|ALSO_CODED_AS
UMLS/C1335267|OMIM/177020|ALSO_CODED_AS
UMLS/C1415696|HGNC/HGNC:5147|ALSO_CODED_AS
UMLS/C1415696|LNC/LP188499-0|ALSO_CODED_AS
UMLS/C1415696|MTH/NOCODE|ALSO_CODED_AS
UMLS/C1415696|NCI/C177227|ALSO_CODED_AS
UMLS/C1415696|OMIM/609695|ALSO_CODED_AS
UMLS/C1417057|HGNC/HGNC:6925|ALSO_CODED_AS
UMLS/C1417057|MTH/NOCODE|ALSO_CODED_AS
UMLS/C1417057|NCI/C127022|ALSO_CODED_AS
UMLS/C1417057|OMIM/159430|ALSO_CODED_AS
UMLS/C1418829|HGNC/HGNC:9291|ALSO_CODED_AS
UMLS/C1418829|MTH/NOCODE|ALSO_CODED_AS
UMLS/C1418829|OMIM/600917|ALSO_CODED_AS
UMLS/C1418873|HGNC/HGNC:9344|ALSO_CODED_AS
UMLS/C1418873|MTH/NOCODE|ALSO_CODED_AS
UMLS/C1418873|OMIM/176785|ALSO_CODED_AS
UMLS/C1421473|HGNC/HGNC:12723|ALSO_CODED_AS
UMLS/C1421473|MTH/NOCODE|ALSO_CODED_AS
UMLS/C1421473|OMIM/605020|ALSO_CODED_AS
UMLS/C1422070|HGNC/HGNC:13568|ALSO_CODED_AS
UMLS/C1422070|MTH/NOCODE|ALSO_CODED_AS
UMLS/C1422070|OMIM/610694|ALSO_CODED_AS
UMLS/C1442216|LNC/LP7091-4|ALSO_CODED_AS
UMLS/C1442216|LNC/MTHU004887|ALSO_CODED_AS
UMLS/C1442216|MTH/NOCODE|ALSO_CODED_AS
UMLS/C1510438|MTH/NOCODE|ALSO_CODED_AS
UMLS/C1510438|NCI/C60819|ALSO_CODED_AS
UMLS/C1510985|MTH/NOCODE|ALSO_CODED_AS
UMLS/C1510985|NCI/C12940|ALSO_CODED_AS
UMLS/C1567500|MSH/C499048|ALSO_CODED_AS
UMLS/C1567500|MTH/NOCODE|ALSO_CODED_AS
UMLS/C1567500|NCI/C127025|ALSO_CODED_AS
UMLS/C1655733|HPO/HP:0030881|ALSO_CODED_AS
UMLS/C1655733|MTH/NOCODE|ALSO_CODED_AS
UMLS/C1704632|MTH/NOCODE|ALSO_CODED_AS
UMLS/C1704632|NCI/C50995|ALSO_CODED_AS
UMLS/C1705913|MTH/NOCODE|ALSO_CODED_AS
UMLS/C1705913|NCI/C53465|ALSO_CODED_AS
UMLS/C1706063|MTH/NOCODE|ALSO_CODED_AS
UMLS/C1706063|NCI/C17548|ALSO_CODED_AS
UMLS/C1710647|MTH/NOCODE|ALSO_CODED_AS
UMLS/C1710647|NCI/C52974|ALSO_CODED_AS
UMLS/C1836589|HPO/HP:0003184|ALSO_CODED_AS
UMLS/C1836589|OMIM/MTHU001103|ALSO_CODED_AS
UMLS/C1836589|OMIM/MTHU015550|ALSO_CODED_AS
UMLS/C1837663|OMIM/MTHU001952|ALSO_CODED_AS
UMLS/C1850257|OMIM/MTHU010413|ALSO_CODED_AS
UMLS/C1862443|OMIM/MTHU019397|ALSO_CODED_AS
UMLS/C1862908|OMIM/MTHU019555|ALSO_CODED_AS
UMLS/C2026522|NCI/C173272|ALSO_CODED_AS
UMLS/C2363740|MTH/NOCODE|ALSO_CODED_AS
UMLS/C2370811|MTH/NOCODE|ALSO_CODED_AS
UMLS/C2370811|NCI/C93016|ALSO_CODED_AS
UMLS/C2697310|MTH/NOCODE|ALSO_CODED_AS
UMLS/C2697310|OMIM/142857|ALSO_CODED_AS
UMLS/C2697310|OMIM/181000|ALSO_CODED_AS
UMLS/C2911692|MTH/NOCODE|ALSO_CODED_AS
UMLS/C2911692|NCI/C82658|ALSO_CODED_AS
UMLS/C3271611|GO/GO:0036117|ALSO_CODED_AS
UMLS/C3476090|LNC/LP145626-0|ALSO_CODED_AS
UMLS/C3476090|LNC/MTHU043213|ALSO_CODED_AS
UMLS/C3495801|ICD9CM/446.4|ALSO_CODED_AS
UMLS/C3495801|LNC/LA17782-6|ALSO_CODED_AS
UMLS/C3495801|MEDLINEPLUS/1447|ALSO_CODED_AS
UMLS/C3495801|MSH/D014890|ALSO_CODED_AS
UMLS/C3495801|MTH/NOCODE|ALSO_CODED_AS
UMLS/C3495801|NCI/C3444|ALSO_CODED_AS
UMLS/C3495801|OMIM/608710|ALSO_CODED_AS
UMLS/C3554027|OMIM/MTHU040572|ALSO_CODED_AS
UMLS/C3842987|LNC/LA15072-4|ALSO_CODED_AS
UMLS/C3843766|LNC/LA15691-1|ALSO_CODED_AS
UMLS/C3843775|LNC/LA14267-1|ALSO_CODED_AS
UMLS/C3843780|LNC/LA16031-9|ALSO_CODED_AS
UMLS/C3844813|LNC/LA10400-2|ALSO_CODED_AS
UMLS/C3846270|LNC/LA4085-2|ALSO_CODED_AS
UMLS/C3854008|MTH/NOCODE|ALSO_CODED_AS
UMLS/C3854008|NCI/C154817|ALSO_CODED_AS
UMLS/C4015771|MTH/NOCODE|ALSO_CODED_AS
UMLS/C4015771|OMIM/103600|ALSO_CODED_AS
UMLS/C4035402|LNC/LA23653-1|ALSO_CODED_AS
UMLS/C4071871|LNC/LP200563-7|ALSO_CODED_AS
UMLS/C4071871|LNC/MTHU049874|ALSO_CODED_AS
UMLS/C4071871|MTH/NOCODE|ALSO_CODED_AS
UMLS/C4071874|LNC/LP200556-1|ALSO_CODED_AS
UMLS/C4071874|LNC/MTHU049895|ALSO_CODED_AS
UMLS/C4071874|MTH/NOCODE|ALSO_CODED_AS
UMLS/C4281590|FMA/7383|ALSO_CODED_AS
UMLS/C4281590|LNC/LA25366-8|ALSO_CODED_AS
UMLS/C4281590|MTH/NOCODE|ALSO_CODED_AS
UMLS/C4281590|NCI/C12286|ALSO_CODED_AS
UMLS/C4526661|NCI/C136415|ALSO_CODED_AS
UMLS/C4539899|OMIM/MTHU059427|ALSO_CODED_AS
UMLS/C4683683|NCI/C141280|ALSO_CODED_AS
UMLS/C4733148|NCI/C173501|ALSO_CODED_AS
UMLS/C4763780|NCI/C157667|ALSO_CODED_AS
UMLS/C5421258|NCI/C172293|ALSO_CODED_AS
UMLS/C5445125|MTH/NOCODE|ALSO_CODED_AS
UMLS/C5539681|HPO/HP:0033556|ALSO_CODED_AS
UMLS/C0000918|MEDLINEPLUS/485|ALSO_CODED_AS
UMLS/C0000918|MSH/D000056|ALSO_CODED_AS
UMLS/C0000932|MSH/D000063|ALSO_CODED_AS
UMLS/C0000932|MTH/657|ALSO_CODED_AS
UMLS/C0000932|MTH/NOCODE|ALSO_CODED_AS
UMLS/C0001924|LNC/LP31978-7|ALSO_CODED_AS
UMLS/C0001924|LNC/LP6118-6|ALSO_CODED_AS
UMLS/C0001924|LNC/MTHU001929|ALSO_CODED_AS
UMLS/C0001924|MSH/D000418|ALSO_CODED_AS
UMLS/C0001924|MTH/NOCODE|ALSO_CODED_AS
UMLS/C0001924|MTH/U000367|ALSO_CODED_AS
UMLS/C0001924|NCI/C214|ALSO_CODED_AS
UMLS/C0001924|VANDF/4019595|ALSO_CODED_AS
UMLS/C0003241|LNC/LP17807-6|ALSO_CODED_AS
UMLS/C0003241|LNC/LP20667-9|ALSO_CODED_AS
UMLS/C0003241|LNC/LP38951-7|ALSO_CODED_AS
UMLS/C0003241|LNC/LP39213-1|ALSO_CODED_AS
UMLS/C0003241|LNC/LP40096-7|ALSO_CODED_AS
UMLS/C0003241|LNC/MTHU001898|ALSO_CODED_AS
UMLS/C0003241|LNC/MTHU003494|ALSO_CODED_AS
UMLS/C0003241|LNC/MTHU003502|ALSO_CODED_AS
UMLS/C0003241|MSH/D000906|ALSO_CODED_AS
UMLS/C0003241|MTH/NOCODE|ALSO_CODED_AS
UMLS/C0003241|NCI/C16295|ALSO_CODED_AS
UMLS/C0005149|LNC/LP14907-7|ALSO_CODED_AS
UMLS/C0005149|LNC/MTHU027145|ALSO_CODED_AS
UMLS/C0005149|MSH/D001613|ALSO_CODED_AS
UMLS/C0005149|MTH/U001737|ALSO_CODED_AS
UMLS/C0005854|MSH/D001812|ALSO_CODED_AS
UMLS/C0005854|MTH/NOCODE|ALSO_CODED_AS
UMLS/C0005854|NCI/C13194|ALSO_CODED_AS
UMLS/C0005953|FMA/9608|ALSO_CODED_AS
UMLS/C0005953|LNC/LA21012-2|ALSO_CODED_AS
UMLS/C0005953|LNC/LP199959-0|ALSO_CODED_AS
UMLS/C0005953|LNC/LP213600-2|ALSO_CODED_AS
UMLS/C0005953|LNC/LP33671-6|ALSO_CODED_AS
UMLS/C0005953|LNC/LP7410-6|ALSO_CODED_AS
UMLS/C0005953|LNC/MTHU001324|ALSO_CODED_AS
UMLS/C0005953|MSH/D001853|ALSO_CODED_AS
UMLS/C0005953|MTH/NOCODE|ALSO_CODED_AS
UMLS/C0005953|NCI/C12431|ALSO_CODED_AS
UMLS/C0007634|FMA/68646|ALSO_CODED_AS
UMLS/C0007634|FMA/71954|ALSO_CODED_AS
UMLS/C0007634|LNC/LP14738-6|ALSO_CODED_AS
UMLS/C0007634|LNC/LP174115-8|ALSO_CODED_AS
UMLS/C0007634|LNC/MTHU001933|ALSO_CODED_AS
UMLS/C0007634|MSH/D002477|ALSO_CODED_AS
UMLS/C0007634|MTH/NOCODE|ALSO_CODED_AS
UMLS/C0007634|NCI/C12508|ALSO_CODED_AS
UMLS/C0007765|FMA/67944|ALSO_CODED_AS
UMLS/C0007765|LNC/LP7125-0|ALSO_CODED_AS
UMLS/C0007765|LNC/MTHU002958|ALSO_CODED_AS
UMLS/C0007765|MSH/D002531|ALSO_CODED_AS
UMLS/C0007765|MTH/U001795|ALSO_CODED_AS
UMLS/C0007765|NCI/C12445|ALSO_CODED_AS
UMLS/C0011168|HPO/HP:0002015|ALSO_CODED_AS
UMLS/C0011168|ICD9CM/787.2|ALSO_CODED_AS
UMLS/C0011168|ICD9CM/787.20|ALSO_CODED_AS
UMLS/C0011168|LNC/LP75703-6|ALSO_CODED_AS
UMLS/C0011168|LNC/MTHU029874|ALSO_CODED_AS
UMLS/C0011168|MEDLINEPLUS/1309|ALSO_CODED_AS
UMLS/C0011168|MSH/D003680|ALSO_CODED_AS
UMLS/C0011168|MTH/NOCODE|ALSO_CODED_AS
UMLS/C0011168|NCI/C2980|ALSO_CODED_AS
UMLS/C0011168|OMIM/MTHU036443|ALSO_CODED_AS
UMLS/C0011168|OMIM/MTHU036956|ALSO_CODED_AS
UMLS/C0011168|OMIM/MTHU037360|ALSO_CODED_AS
UMLS/C0011168|OMIM/MTHU037782|ALSO_CODED_AS
UMLS/C0011168|OMIM/MTHU038534|ALSO_CODED_AS
UMLS/C0011168|OMIM/MTHU056733|ALSO_CODED_AS
UMLS/C0013853|ICD9CM/95.24|ALSO_CODED_AS
UMLS/C0013853|MSH/D004584|ALSO_CODED_AS
UMLS/C0013853|MTH/NOCODE|ALSO_CODED_AS
UMLS/C0016832|LNC/LP14398-9|ALSO_CODED_AS
UMLS/C0016832|LNC/MTHU027951|ALSO_CODED_AS
UMLS/C0016832|MEDLINEPLUS/1538|ALSO_CODED_AS
UMLS/C0016832|MSH/D005658|ALSO_CODED_AS
UMLS/C0016832|MTH/NOCODE|ALSO_CODED_AS
UMLS/C0016832|NCBI/4751|ALSO_CODED_AS
UMLS/C0016832|NCI/C14209|ALSO_CODED_AS
UMLS/C0017638|HPO/HP:0009733|ALSO_CODED_AS
UMLS/C0017638|MSH/D005910|ALSO_CODED_AS
UMLS/C0017638|MTH/NOCODE|ALSO_CODED_AS
UMLS/C0017638|NCI/C3059|ALSO_CODED_AS
UMLS/C0017638|OMIM/MTHU011462|ALSO_CODED_AS
UMLS/C0019348|ICD9CM/054|ALSO_CODED_AS
UMLS/C0019348|MEDLINEPLUS/286|ALSO_CODED_AS
UMLS/C0019348|MSH/D006561|ALSO_CODED_AS
UMLS/C0019348|MTH/361|ALSO_CODED_AS
UMLS/C0019348|MTH/NOCODE|ALSO_CODED_AS
UMLS/C0019348|NCI/C155871|ALSO_CODED_AS
UMLS/C0019654|LNC/LP32629-5|ALSO_CODED_AS
UMLS/C0019654|MSH/D006659|ALSO_CODED_AS
UMLS/C0019654|MTH/NOCODE|ALSO_CODED_AS
UMLS/C0019654|RXNORM/5363|ALSO_CODED_AS
UMLS/C0019654|VANDF/4018660|ALSO_CODED_AS
UMLS/C0020852|FMA/62872|ALSO_CODED_AS
UMLS/C0020852|LNC/LP14672-7|ALSO_CODED_AS
UMLS/C0020852|LNC/LP32401-9|ALSO_CODED_AS
UMLS/C0020852|LNC/MTHU005225|ALSO_CODED_AS
UMLS/C0020852|MSH/D007074|ALSO_CODED_AS
UMLS/C0020852|MTH/NOCODE|ALSO_CODED_AS
UMLS/C0020852|NCI/C568|ALSO_CODED_AS
UMLS/C0020852|RXNORM/5666|ALSO_CODED_AS
UMLS/C0021027|FMA/62871|ALSO_CODED_AS
UMLS/C0021027|LNC/LP31769-0|ALSO_CODED_AS
UMLS/C0021027|LNC/LP32811-9|ALSO_CODED_AS
UMLS/C0021027|MSH/D007136|ALSO_CODED_AS
UMLS/C0021027|MTH/U002003|ALSO_CODED_AS
UMLS/C0021027|NCI/C572|ALSO_CODED_AS
UMLS/C0021027|VANDF/4019974|ALSO_CODED_AS
UMLS/C0021027|VANDF/4021646|ALSO_CODED_AS
UMLS/C0023448|HPO/HP:0005526|ALSO_CODED_AS
UMLS/C0023448|ICD9CM/204|ALSO_CODED_AS
UMLS/C0023448|ICD9CM/204.9|ALSO_CODED_AS
UMLS/C0023448|MSH/D007945|ALSO_CODED_AS
UMLS/C0023448|MTH/NOCODE|ALSO_CODED_AS
UMLS/C0023448|NCI/C7539|ALSO_CODED_AS
UMLS/C0024230|MSH/D015182|ALSO_CODED_AS
UMLS/C0024307|MSH/D008230|ALSO_CODED_AS
UMLS/C0024307|MTH/NOCODE|ALSO_CODED_AS
UMLS/C0024307|NCI/C40970|ALSO_CODED_AS
UMLS/C0024307|NCI/C7930|ALSO_CODED_AS
UMLS/C0024307|OMIM/MTHU038296|ALSO_CODED_AS
UMLS/C0024307|OMIM/MTHU072744|ALSO_CODED_AS
UMLS/C0024671|LNC/LA16046-7|ALSO_CODED_AS
UMLS/C0024671|LNC/LP208647-0|ALSO_CODED_AS
UMLS/C0024671|LNC/LP249807-1|ALSO_CODED_AS
UMLS/C0024671|LNC/LP32234-4|ALSO_CODED_AS
UMLS/C0024671|MEDLINEPLUS/1263|ALSO_CODED_AS
UMLS/C0024671|MSH/D008327|ALSO_CODED_AS
UMLS/C0024671|MTH/NOCODE|ALSO_CODED_AS
UMLS/C0024671|NCI/C16818|ALSO_CODED_AS
UMLS/C0024671|NCI/C20178|ALSO_CODED_AS
UMLS/C0025462|FMA/61993|ALSO_CODED_AS
UMLS/C0025462|MSH/D008636|ALSO_CODED_AS
UMLS/C0025462|MTH/NOCODE|ALSO_CODED_AS
UMLS/C0025462|NCI/C12510|ALSO_CODED_AS
UMLS/C0027950|FMA/62860|ALSO_CODED_AS
UMLS/C0027950|LNC/LA28282-4|ALSO_CODED_AS
UMLS/C0027950|LNC/LP14267-6|ALSO_CODED_AS
UMLS/C0027950|LNC/LP16686-5|ALSO_CODED_AS
UMLS/C0027950|LNC/LP17840-7|ALSO_CODED_AS
UMLS/C0027950|LNC/LP411252-2|ALSO_CODED_AS
UMLS/C0027950|LNC/MTHU006207|ALSO_CODED_AS
UMLS/C0027950|LNC/MTHU009212|ALSO_CODED_AS
UMLS/C0027950|LNC/MTHU063389|ALSO_CODED_AS
UMLS/C0027950|MSH/D009504|ALSO_CODED_AS
UMLS/C0027950|MTH/NOCODE|ALSO_CODED_AS
UMLS/C0027950|MTH/U000178|ALSO_CODED_AS
UMLS/C0027950|NCI/C12533|ALSO_CODED_AS
UMLS/C0029484|ICD9CM/E916-E928.9|ALSO_CODED_AS
UMLS/C0029484|ICD9CM/E928.8|ALSO_CODED_AS
UMLS/C0037125|LNC/LP15141-2|ALSO_CODED_AS
UMLS/C0037125|LNC/MTHU007668|ALSO_CODED_AS
UMLS/C0037125|MSH/D012834|ALSO_CODED_AS
UMLS/C0037125|MTH/U002243|ALSO_CODED_AS
UMLS/C0037125|NCI/C84590|ALSO_CODED_AS
UMLS/C0038317|LNC/LA15260-5|ALSO_CODED_AS
UMLS/C0038317|MEDLINEPLUS/4557|ALSO_CODED_AS
UMLS/C0038317|MSH/D013256|ALSO_CODED_AS
UMLS/C0038317|MTH/NOCODE|ALSO_CODED_AS
UMLS/C0038317|NCI/C843|ALSO_CODED_AS
UMLS/C0038940|MSH/D013529|ALSO_CODED_AS
UMLS/C0038940|MTH/NOCODE|ALSO_CODED_AS
UMLS/C0038940|NCI/C35049|ALSO_CODED_AS
UMLS/C0039082|MSH/D013577|ALSO_CODED_AS
UMLS/C0039082|MTH/NOCODE|ALSO_CODED_AS
UMLS/C0039082|NCI/C28193|ALSO_CODED_AS
UMLS/C0042025|HPO/HP:0010992|ALSO_CODED_AS
UMLS/C0042025|LNC/LP75685-5|ALSO_CODED_AS
UMLS/C0042025|LNC/MTHU013445|ALSO_CODED_AS
UMLS/C0042025|MSH/D014550|ALSO_CODED_AS
UMLS/C0042025|MTH/NOCODE|ALSO_CODED_AS
UMLS/C0042373|MEDLINEPLUS/533|ALSO_CODED_AS
UMLS/C0042373|MSH/D014652|ALSO_CODED_AS
UMLS/C0042373|MTH/576|ALSO_CODED_AS
UMLS/C0042373|MTH/781|ALSO_CODED_AS
UMLS/C0042373|NCI/C35117|ALSO_CODED_AS
UMLS/C0042373|OMIM/MTHU054352|ALSO_CODED_AS
UMLS/C0051080|MSH/C054122|ALSO_CODED_AS
UMLS/C0051080|MTH/NOCODE|ALSO_CODED_AS
UMLS/C0051080|NCI/C127908|ALSO_CODED_AS
UMLS/C0051080|RXNORM/1359422|ALSO_CODED_AS
UMLS/C0056989|MSH/C052612|ALSO_CODED_AS
UMLS/C0061673|MSH/C056913|ALSO_CODED_AS
UMLS/C0061673|MTH/NOCODE|ALSO_CODED_AS
UMLS/C0061673|RXNORM/1986821|ALSO_CODED_AS
UMLS/C0069180|LNC/LP39221-4|ALSO_CODED_AS
UMLS/C0069180|LNC/MTHU003246|ALSO_CODED_AS
UMLS/C0069180|MSH/D019081|ALSO_CODED_AS
UMLS/C0069180|MTH/NOCODE|ALSO_CODED_AS
UMLS/C0119825|MSH/C073223|ALSO_CODED_AS
UMLS/C0119840|MSH/C070916|ALSO_CODED_AS
UMLS/C0119850|MSH/C070744|ALSO_CODED_AS
UMLS/C0151736|MSH/D000081084|ALSO_CODED_AS
UMLS/C0151736|MTH/NOCODE|ALSO_CODED_AS
UMLS/C0151736|NCI/C35165|ALSO_CODED_AS
UMLS/C0152283|FMA/83701|ALSO_CODED_AS
UMLS/C0152283|MSH/D013702|ALSO_CODED_AS
UMLS/C0152283|MTH/NOCODE|ALSO_CODED_AS
UMLS/C0167513|MSH/C074221|ALSO_CODED_AS
UMLS/C0185014|LNC/LP111379-6|ALSO_CODED_AS
UMLS/C0185014|MTH/NOCODE|ALSO_CODED_AS
UMLS/C0201405|LNC/LP70657-9|ALSO_CODED_AS
UMLS/C0201405|MTH/NOCODE|ALSO_CODED_AS
UMLS/C0201405|MTH/U000025|ALSO_CODED_AS
UMLS/C0201405|NCI/C74716|ALSO_CODED_AS
UMLS/C0204695|LNC/LP7228-2|ALSO_CODED_AS
UMLS/C0204695|LNC/MTHU008686|ALSO_CODED_AS
UMLS/C0204695|MTH/NOCODE|ALSO_CODED_AS
UMLS/C0205869|FMA/84096|ALSO_CODED_AS
UMLS/C0205869|MSH/D009836|ALSO_CODED_AS
UMLS/C0221508|MTH/NOCODE|ALSO_CODED_AS
UMLS/C0225006|FMA/13427|ALSO_CODED_AS
UMLS/C0225006|MTH/NOCODE|ALSO_CODED_AS
UMLS/C0225207|FMA/76867|ALSO_CODED_AS
UMLS/C0225207|MTH/NOCODE|ALSO_CODED_AS
UMLS/C0226245|FMA/50544|ALSO_CODED_AS
UMLS/C0226245|MTH/NOCODE|ALSO_CODED_AS
UMLS/C0226245|NCI/C32091|ALSO_CODED_AS
UMLS/C0228515|FMA/272298|ALSO_CODED_AS
UMLS/C0228515|FMA/77791|ALSO_CODED_AS
UMLS/C0228515|MTH/NOCODE|ALSO_CODED_AS
UMLS/C0228515|NCI/C88147|ALSO_CODED_AS
UMLS/C0230018|FMA/326826|ALSO_CODED_AS
UMLS/C0230102|FMA/322081|ALSO_CODED_AS
UMLS/C0230102|MTH/NOCODE|ALSO_CODED_AS
UMLS/C0234238|MSH/D010146|ALSO_CODED_AS
UMLS/C0234238|MTH/NOCODE|ALSO_CODED_AS
